6.04193,0,-37.6627,2.36692,0,4.42056,t=0.91
6.0654,0,-37.6184,2.32874,0,4.44656,t=0.92
6.0885,0,-37.5738,2.29114,0,4.47206,t=0.93
6.11123,0,-37.529,2.2541,0,4.49707,t=0.94
6.13359,0,-37.4839,2.21762,0,4.5216,t=0.95
6.15558,0,-37.4385,2.18169,0,4.54565,t=0.96
6.17722,0,-37.3929,2.1463,0,4.56921,t=0.97
6.19851,0,-37.3471,2.11145,0,4.59231,t=0.98
6.21945,0,-37.3011,2.07711,0,4.61493,t=0.99
6.24005,0,-37.2548,2.04329,0,4.6371,t=1
6.26032,0,-37.2084,2.00998,0,4.6588,t=1.01
6.28026,0,-37.1617,1.97718,0,4.68005,t=1.02
6.29987,0,-37.1148,1.94486,0,4.70085,t=1.03
6.31915,0,-37.0677,1.91303,0,4.72121,t=1.04
6.33813,0,-37.0203,1.88168,0,4.74114,t=1.05
6.35679,0,-36.9728,1.8508,0,4.76063,t=1.06
6.37515,0,-36.9251,1.82039,0,4.77969,t=1.07
6.3932,0,-36.8772,1.79044,0,4.79834,t=1.08
6.41096,0,-36.8292,1.76094,0,4.81658,t=1.09
6.42842,0,-36.7809,1.73189,0,4.83441,t=1.1
6.4456,0,-36.7325,1.70328,0,4.85183,t=1.11
6.46249,0,-36.6839,1.67511,0,4.86886,t=1.12
6.4791,0,-36.6351,1.64736,0,4.88551,t=1.13
6.49544,0,-36.5862,1.62004,0,4.90177,t=1.14
6.5115,0,-36.5371,1.59314,0,4.91765,t=1.15
6.5273,0,-36.4878,1.56665,0,4.93317,t=1.16
6.54284,0,-36.4384,1.54057,0,4.94832,t=1.17
6.55811,0,-36.3888,1.51488,0,4.96311,t=1.18
6.57313,0,-36.3391,1.4896,0,4.97755,t=1.19
6.58791,0,-36.2893,1.46471,0,4.99165,t=1.2
6.60243,0,-36.2393,1.4402,0,5.00541,t=1.21
6.61671,0,-36.1892,1.41607,0,5.01883,t=1.22
6.63075,0,-36.1389,1.39232,0,5.03193,t=1.23
6.64456,0,-36.0886,1.36895,0,5.04471,t=1.24
6.65813,0,-36.038,1.34593,0,5.05718,t=1.25
6.67148,0,-35.9874,1.32328,0,5.06934,t=1.26
6.6846,0,-35.9367,1.30098,0,5.0812,t=1.27
6.6975,0,-35.8858,1.27904,0,5.09276,t=1.28
6.71018,0,-35.8348,1.25744,0,5.10403,t=1.29
6.72265,0,-35.7837,1.23619,0,5.11502,t=1.3
6.73491,0,-35.7325,1.21527,0,5.12573,t=1.31
6.74696,0,-35.6812,1.19468,0,5.13617,t=1.32
6.7588,0,-35.6298,1.17442,0,5.14634,t=1.33
6.77045,0,-35.5783,1.15449,0,5.15626,t=1.34
6.78189,0,-35.5267,1.13487,0,5.16591,t=1.35
6.79314,0,-35.475,1.11557,0,5.17532,t=1.36
6.8042,0,-35.4232,1.09658,0,5.18448,t=1.37
6.81508,0,-35.3713,1.0779,0,5.19341,t=1.38
6.82576,0,-35.3193,1.05952,0,5.2021,t=1.39
6.83627,0,-35.2672,1.04143,0,5.21057,t=1.4
6.84659,0,-35.2151,1.02364,0,5.21881,t=1.41
6.85674,0,-35.1628,1.00614,0,5.22683,t=1.42
6.86672,0,-35.1105,0.988917,0,5.23464,t=1.43
6.87652,0,-35.0582,0.97198,0,5.24224,t=1.44
6.88616,0,-35.0057,0.95532,0,5.24964,t=1.45
6.89563,0,-34.9532,0.938932,0,5.25685,t=1.46
6.90494,0,-34.9006,0.922813,0,5.26386,t=1.47
6.91408,0,-34.8479,0.906958,0,5.27068,t=1.48
